state_abbrev,state_fips,county_name,county_fips,date,AWND,PRCP,TAVG,TMAX,TMIN,TSUN
IN,18,Allen,003,2010-11-29T00:00:00,9.8,0.12,,53.0,27.0,
IN,18,Allen,003,2010-11-30T00:00:00,17.2,0.31,,55.0,30.0,
IN,18,Allen,003,2010-12-01T00:00:00,18.1,0.01,,30.0,23.0,
IN,18,Allen,003,2010-12-02T00:00:00,8.5,0.0,,30.0,22.0,
IN,18,Allen,003,2010-12-03T00:00:00,3.4,0.0,,33.0,20.0,
IN,18,Allen,003,2010-12-04T00:00:00,5.8,0.07,,31.0,27.0,
IN,18,Allen,003,2010-12-05T00:00:00,13.2,0.07,,30.0,22.0,
IN,18,Allen,003,2010-12-06T00:00:00,16.6,0.0,,22.0,14.0,
IN,18,Allen,003,2010-12-07T00:00:00,13.2,0.02,,25.0,9.0,
IN,18,Allen,003,2010-12-08T00:00:00,9.4,0.0,,23.0,8.0,
IN,18,Allen,003,2010-12-09T00:00:00,7.4,0.0,,28.0,13.0,
IN,18,Allen,003,2010-12-10T00:00:00,10.5,0.12,,36.0,20.0,
IN,18,Allen,003,2010-12-11T00:00:00,8.5,0.26,,39.0,19.0,
IN,18,Allen,003,2010-12-12T00:00:00,16.1,0.24,,39.0,19.0,
IN,18,Allen,003,2010-12-13T00:00:00,14.5,0.0,,21.0,11.0,
IN,18,Allen,003,2010-12-14T00:00:00,11.6,0.0,,21.0,7.0,
IN,18,Allen,003,2010-12-15T00:00:00,3.4,0.0,,21.0,1.0,
IN,18,Allen,003,2010-12-16T00:00:00,5.6,0.01,,27.0,12.0,
IN,18,Allen,003,2010-12-17T00:00:00,11.9,0.0,,23.0,12.0,
IN,18,Allen,003,2010-12-18T00:00:00,10.3,0.0,,24.0,8.0,
IN,18,Allen,003,2010-12-19T00:00:00,7.8,0.0,,25.0,11.0,
IN,18,Allen,003,2010-12-20T00:00:00,4.3,0.0,,25.0,3.0,
IN,18,Allen,003,2010-12-21T00:00:00,8.1,0.0,,30.0,23.0,
IN,18,Allen,003,2010-12-22T00:00:00,5.8,0.04,,33.0,19.0,
IN,18,Allen,003,2010-12-23T00:00:00,7.4,0.0,,33.0,26.0,
IN,18,Allen,003,2010-12-24T00:00:00,1.3,0.01,,31.0,25.0,
IN,18,Allen,003,2010-12-25T00:00:00,6.3,0.0,,29.0,23.0,
IN,18,Allen,003,2010-12-26T00:00:00,12.1,0.0,,28.0,16.0,
IN,18,Allen,003,2010-12-27T00:00:00,8.9,0.0,,29.0,12.0,
IN,18,Allen,003,2010-12-28T00:00:00,12.3,0.0,,28.0,17.0,
IN,18,Allen,003,2010-12-29T00:00:00,6.5,0.0,,36.0,13.0,
IN,18,Allen,003,2010-12-30T00:00:00,10.7,0.04,,46.0,35.0,
IN,18,Allen,003,2010-12-31T00:00:00,11.9,0.19,,58.0,44.0,
IN,18,Allen,003,2011-01-01T00:00:00,16.8,0.6,,54.0,22.0,
IN,18,Allen,003,2011-01-02T00:00:00,12.3,0.0,,27.0,15.0,
IN,18,Allen,003,2011-01-03T00:00:00,11.4,0.0,,36.0,18.0,
IN,18,Allen,003,2011-01-04T00:00:00,13.4,0.0,,33.0,16.0,
IN,18,Allen,003,2011-01-05T00:00:00,3.8,0.0,,30.0,11.0,
IN,18,Allen,003,2011-01-06T00:00:00,10.3,0.04,,30.0,17.0,
IN,18,Allen,003,2011-01-07T00:00:00,9.4,0.01,,21.0,13.0,
IN,18,Allen,003,2011-01-08T00:00:00,12.3,0.01,,21.0,8.0,
IN,18,Allen,003,2011-01-09T00:00:00,2.9,0.0,,28.0,4.0,
IN,18,Allen,003,2011-01-10T00:00:00,5.8,0.0,,29.0,9.0,
IN,18,Allen,003,2011-01-11T00:00:00,8.9,0.4,,25.0,21.0,
IN,18,Allen,003,2011-01-12T00:00:00,10.5,0.02,,28.0,14.0,
IN,18,Allen,003,2011-01-13T00:00:00,8.7,0.0,,23.0,12.0,
IN,18,Allen,003,2011-01-14T00:00:00,5.8,0.0,,25.0,12.0,
IN,18,Allen,003,2011-01-15T00:00:00,13.4,0.0,,31.0,17.0,
IN,18,Allen,003,2011-01-16T00:00:00,4.9,0.0,,22.0,3.0,
IN,18,Allen,003,2011-01-17T00:00:00,8.7,0.0,,35.0,6.0,
IN,18,Allen,003,2011-01-18T00:00:00,8.1,0.17,,36.0,31.0,
IN,18,Allen,003,2011-01-19T00:00:00,7.4,0.01,,31.0,21.0,
IN,18,Allen,003,2011-01-20T00:00:00,7.6,0.1,,22.0,13.0,
IN,18,Allen,003,2011-01-21T00:00:00,12.5,0.0,,13.0,-1.0,
IN,18,Allen,003,2011-01-22T00:00:00,9.6,0.0,,18.0,-5.0,
IN,18,Allen,003,2011-01-23T00:00:00,5.1,0.0,,15.0,0.0,
IN,18,Allen,003,2011-01-24T00:00:00,9.2,0.13,,32.0,11.0,
IN,18,Allen,003,2011-01-25T00:00:00,5.1,0.0,,26.0,19.0,
IN,18,Allen,003,2011-01-26T00:00:00,6.0,0.0,,29.0,22.0,
IN,18,Allen,003,2011-01-27T00:00:00,10.1,0.11,,27.0,18.0,
IN,18,Allen,003,2011-01-28T00:00:00,9.4,0.0,,28.0,18.0,
IN,18,Allen,003,2011-01-29T00:00:00,8.9,0.0,,33.0,23.0,
IN,18,Allen,003,2011-01-30T00:00:00,6.0,0.0,,31.0,14.0,
IN,18,Allen,003,2011-01-31T00:00:00,14.5,0.2,,20.0,11.0,
IN,18,Allen,003,2011-02-01T00:00:00,20.4,0.4,,20.0,14.0,
IN,18,Allen,003,2011-02-02T00:00:00,12.1,0.18,,26.0,9.0,
IN,18,Allen,003,2011-02-03T00:00:00,8.5,0.0,,19.0,5.0,
IN,18,Allen,003,2011-02-04T00:00:00,9.6,0.0,,24.0,3.0,
IN,18,Allen,003,2011-02-05T00:00:00,5.8,0.32,,27.0,11.0,
IN,18,Allen,003,2011-02-06T00:00:00,6.9,0.01,,33.0,25.0,
IN,18,Allen,003,2011-02-07T00:00:00,7.6,0.0,,33.0,23.0,
IN,18,Allen,003,2011-02-08T00:00:00,7.6,0.01,,25.0,-3.0,
IN,18,Allen,003,2011-02-09T00:00:00,11.6,0.0,,14.0,-6.0,
IN,18,Allen,003,2011-02-10T00:00:00,8.1,0.0,,9.0,-13.0,
IN,18,Allen,003,2011-02-11T00:00:00,12.8,0.0,,29.0,3.0,
IN,18,Allen,003,2011-02-12T00:00:00,15.7,0.02,,37.0,24.0,
IN,18,Allen,003,2011-02-13T00:00:00,17.2,0.0,,45.0,32.0,
IN,18,Allen,003,2011-02-14T00:00:00,17.0,0.0,,44.0,27.0,
IN,18,Allen,003,2011-02-15T00:00:00,6.3,0.0,,34.0,16.0,
IN,18,Allen,003,2011-02-16T00:00:00,6.9,0.0,,49.0,27.0,
IN,18,Allen,003,2011-02-17T00:00:00,13.9,0.0,,58.0,43.0,
IN,18,Allen,003,2011-02-18T00:00:00,19.0,0.0,,56.0,36.0,
IN,18,Allen,003,2011-02-19T00:00:00,7.6,0.0,,45.0,26.0,
IN,18,Allen,003,2011-02-20T00:00:00,10.5,0.03,,35.0,24.0,
IN,18,Allen,003,2011-02-21T00:00:00,18.8,0.56,,33.0,19.0,
IN,18,Allen,003,2011-02-22T00:00:00,10.3,0.06,,23.0,15.0,
IN,18,Allen,003,2011-02-23T00:00:00,6.5,0.05,,31.0,8.0,
IN,18,Allen,003,2011-02-24T00:00:00,7.2,0.0,,38.0,30.0,
IN,18,Allen,003,2011-02-25T00:00:00,12.3,0.24,,34.0,16.0,
IN,18,Allen,003,2011-02-26T00:00:00,4.7,0.02,,33.0,20.0,
IN,18,Allen,003,2011-02-27T00:00:00,6.3,0.08,,43.0,32.0,
IN,18,Allen,003,2011-02-28T00:00:00,10.7,1.23,,40.0,27.0,
IN,18,Allen,003,2011-03-01T00:00:00,7.6,0.0,,43.0,21.0,
IN,18,Allen,003,2011-03-02T00:00:00,9.2,0.0,,42.0,27.0,
IN,18,Allen,003,2011-03-03T00:00:00,12.1,0.0,,40.0,23.0,
IN,18,Allen,003,2011-03-04T00:00:00,9.8,0.65,,56.0,31.0,
IN,18,Allen,003,2011-03-05T00:00:00,13.9,0.44,,52.0,32.0,
IN,18,Allen,003,2011-03-06T00:00:00,8.5,0.0,,38.0,26.0,
IN,18,Allen,003,2011-03-07T00:00:00,5.8,0.0,,37.0,22.0,
IN,18,Allen,003,2011-03-08T00:00:00,10.3,0.0,,51.0,30.0,
IN,18,Allen,003,2011-03-09T00:00:00,10.5,0.53,,49.0,38.0,
IN,18,Allen,003,2011-03-10T00:00:00,13.9,0.0,,44.0,33.0,
IN,18,Allen,003,2011-03-11T00:00:00,14.5,0.0,,45.0,32.0,
IN,18,Allen,003,2011-03-12T00:00:00,18.8,0.0,,47.0,32.0,
IN,18,Allen,003,2011-03-13T00:00:00,8.7,0.0,,44.0,32.0,
IN,18,Allen,003,2011-03-14T00:00:00,11.2,0.0,,44.0,27.0,
IN,18,Allen,003,2011-03-15T00:00:00,8.5,0.38,,39.0,30.0,
IN,18,Allen,003,2011-03-16T00:00:00,10.7,0.0,,57.0,38.0,
IN,18,Allen,003,2011-03-17T00:00:00,14.3,0.0,,70.0,37.0,
IN,18,Allen,003,2011-03-18T00:00:00,11.0,0.0,,64.0,37.0,
IN,18,Allen,003,2011-03-19T00:00:00,3.8,0.0,,54.0,28.0,
IN,18,Allen,003,2011-03-20T00:00:00,11.0,0.01,,61.0,35.0,
IN,18,Allen,003,2011-03-21T00:00:00,8.5,0.0,,63.0,43.0,
IN,18,Allen,003,2011-03-22T00:00:00,15.7,0.65,,46.0,36.0,
IN,18,Allen,003,2011-03-23T00:00:00,12.1,0.35,,44.0,32.0,
IN,18,Allen,003,2011-03-24T00:00:00,9.8,0.02,,42.0,26.0,
IN,18,Allen,003,2011-03-25T00:00:00,6.3,0.0,,38.0,24.0,
IN,18,Allen,003,2011-03-26T00:00:00,12.8,0.0,,36.0,20.0,
IN,18,Allen,003,2011-03-27T00:00:00,10.3,0.0,,40.0,20.0,
IN,18,Allen,003,2011-03-28T00:00:00,5.8,0.0,,44.0,20.0,
IN,18,Allen,003,2011-03-29T00:00:00,5.6,0.0,,46.0,24.0,
IN,18,Allen,003,2011-03-30T00:00:00,8.1,0.0,,45.0,26.0,
IN,18,Allen,003,2011-03-31T00:00:00,2.5,0.0,,50.0,23.0,
IN,18,Allen,003,2011-04-01T00:00:00,8.7,0.1,,51.0,25.0,
IN,18,Allen,003,2011-04-02T00:00:00,10.1,0.03,,50.0,31.0,
IN,18,Allen,003,2011-04-03T00:00:00,10.7,0.0,,68.0,27.0,
IN,18,Allen,003,2011-04-04T00:00:00,16.3,0.27,,69.0,41.0,
IN,18,Allen,003,2011-04-05T00:00:00,11.4,0.0,,48.0,34.0,
IN,18,Allen,003,2011-04-06T00:00:00,13.4,0.0,,66.0,38.0,
IN,18,Allen,003,2011-04-07T00:00:00,12.3,0.12,,47.0,37.0,
IN,18,Allen,003,2011-04-08T00:00:00,13.0,0.33,,49.0,41.0,
IN,18,Allen,003,2011-04-09T00:00:00,7.6,0.0,,64.0,44.0,
IN,18,Allen,003,2011-04-10T00:00:00,16.8,0.0,,84.0,54.0,
IN,18,Allen,003,2011-04-11T00:00:00,13.6,0.12,,73.0,49.0,
IN,18,Allen,003,2011-04-12T00:00:00,12.3,0.0,,63.0,42.0,
IN,18,Allen,003,2011-04-13T00:00:00,3.8,0.0,,67.0,34.0,
IN,18,Allen,003,2011-04-14T00:00:00,10.7,0.0,,68.0,39.0,
IN,18,Allen,003,2011-04-15T00:00:00,21.5,0.16,,55.0,38.0,
IN,18,Allen,003,2011-04-16T00:00:00,19.0,0.18,,58.0,36.0,
IN,18,Allen,003,2011-04-17T00:00:00,17.0,0.0,,56.0,39.0,
IN,18,Allen,003,2011-04-18T00:00:00,13.4,0.1,,48.0,38.0,
IN,18,Allen,003,2011-04-19T00:00:00,17.0,1.13,,45.0,37.0,
IN,18,Allen,003,2011-04-20T00:00:00,18.1,0.29,,59.0,39.0,
IN,18,Allen,003,2011-04-21T00:00:00,8.9,0.0,,56.0,33.0,
IN,18,Allen,003,2011-04-22T00:00:00,13.6,0.62,,52.0,38.0,
IN,18,Allen,003,2011-04-23T00:00:00,14.1,0.11,,72.0,52.0,
IN,18,Allen,003,2011-04-24T00:00:00,2.7,0.0,,65.0,50.0,
IN,18,Allen,003,2011-04-25T00:00:00,10.5,0.74,,55.0,48.0,
IN,18,Allen,003,2011-04-26T00:00:00,18.3,0.02,,71.0,47.0,
IN,18,Allen,003,2011-04-27T00:00:00,10.3,0.59,,65.0,57.0,
IN,18,Allen,003,2011-04-28T00:00:00,19.5,0.38,,57.0,42.0,
IN,18,Allen,003,2011-04-29T00:00:00,8.9,0.01,,61.0,40.0,
IN,18,Allen,003,2011-04-30T00:00:00,11.4,0.0,,68.0,41.0,
IN,18,Allen,003,2011-05-01T00:00:00,9.6,0.11,,73.0,53.0,
IN,18,Allen,003,2011-05-02T00:00:00,5.6,0.03,,56.0,46.0,
IN,18,Allen,003,2011-05-03T00:00:00,5.8,0.01,,58.0,45.0,
IN,18,Allen,003,2011-05-04T00:00:00,6.7,0.01,,58.0,39.0,
IN,18,Allen,003,2011-05-05T00:00:00,7.4,0.0,,64.0,35.0,
IN,18,Allen,003,2011-05-06T00:00:00,9.6,0.43,,66.0,49.0,
IN,18,Allen,003,2011-05-07T00:00:00,6.9,0.16,,64.0,48.0,
IN,18,Allen,003,2011-05-08T00:00:00,9.2,0.0,,70.0,47.0,
IN,18,Allen,003,2011-05-09T00:00:00,13.2,0.0,,72.0,46.0,
IN,18,Allen,003,2011-05-10T00:00:00,8.3,0.01,,82.0,56.0,
IN,18,Allen,003,2011-05-11T00:00:00,5.8,0.0,,85.0,55.0,
IN,18,Allen,003,2011-05-12T00:00:00,8.1,0.0,,88.0,58.0,
IN,18,Allen,003,2011-05-13T00:00:00,6.5,0.04,,84.0,63.0,
IN,18,Allen,003,2011-05-14T00:00:00,7.4,1.06,,75.0,53.0,
IN,18,Allen,003,2011-05-15T00:00:00,11.0,0.33,,56.0,42.0,
IN,18,Allen,003,2011-05-16T00:00:00,11.4,0.02,,59.0,41.0,
IN,18,Allen,003,2011-05-17T00:00:00,9.8,0.05,,59.0,43.0,
IN,18,Allen,003,2011-05-18T00:00:00,7.4,0.05,,64.0,51.0,
IN,18,Allen,003,2011-05-19T00:00:00,7.2,0.0,,69.0,55.0,
IN,18,Allen,003,2011-05-20T00:00:00,2.9,0.0,,79.0,49.0,
IN,18,Allen,003,2011-05-21T00:00:00,6.7,0.01,,79.0,56.0,
IN,18,Allen,003,2011-05-22T00:00:00,10.5,0.17,,83.0,62.0,
IN,18,Allen,003,2011-05-23T00:00:00,15.7,1.91,,82.0,63.0,
IN,18,Allen,003,2011-05-24T00:00:00,4.7,0.03,,81.0,60.0,
IN,18,Allen,003,2011-05-25T00:00:00,10.1,3.46,,80.0,59.0,
IN,18,Allen,003,2011-05-26T00:00:00,8.9,1.25,,68.0,50.0,
IN,18,Allen,003,2011-05-27T00:00:00,3.6,0.0,,58.0,50.0,
IN,18,Allen,003,2011-05-28T00:00:00,6.9,0.85,,68.0,56.0,
IN,18,Allen,003,2011-05-29T00:00:00,6.5,0.18,,85.0,62.0,
IN,18,Allen,003,2011-05-30T00:00:00,7.8,0.0,,90.0,65.0,
IN,18,Allen,003,2011-05-31T00:00:00,10.7,0.0,,91.0,69.0,
IN,18,Allen,003,2011-06-01T00:00:00,11.9,0.0,,82.0,62.0,
IN,18,Allen,003,2011-06-02T00:00:00,4.0,0.0,,79.0,56.0,
IN,18,Allen,003,2011-06-03T00:00:00,6.9,0.0,,82.0,60.0,
IN,18,Allen,003,2011-06-04T00:00:00,11.2,0.04,,97.0,66.0,
IN,18,Allen,003,2011-06-05T00:00:00,5.1,0.0,,88.0,64.0,
IN,18,Allen,003,2011-06-06T00:00:00,5.8,0.0,,88.0,58.0,
IN,18,Allen,003,2011-06-07T00:00:00,11.4,0.0,,97.0,73.0,
IN,18,Allen,003,2011-06-08T00:00:00,13.0,0.0,,97.0,73.0,
IN,18,Allen,003,2011-06-09T00:00:00,8.7,0.01,,83.0,68.0,
IN,18,Allen,003,2011-06-10T00:00:00,10.5,1.66,,87.0,60.0,
IN,18,Allen,003,2011-06-11T00:00:00,8.5,0.01,,81.0,59.0,
IN,18,Allen,003,2011-06-12T00:00:00,7.6,0.0,,71.0,52.0,
IN,18,Allen,003,2011-06-13T00:00:00,3.4,0.0,,77.0,57.0,
IN,18,Allen,003,2011-06-14T00:00:00,8.5,0.0,,77.0,56.0,
IN,18,Allen,003,2011-06-15T00:00:00,9.6,0.32,,67.0,56.0,
IN,18,Allen,003,2011-06-16T00:00:00,7.2,0.2,,75.0,63.0,
IN,18,Allen,003,2011-06-17T00:00:00,2.0,0.0,,88.0,59.0,
IN,18,Allen,003,2011-06-18T00:00:00,4.5,0.03,,83.0,66.0,
IN,18,Allen,003,2011-06-19T00:00:00,4.9,0.0,,80.0,64.0,
IN,18,Allen,003,2011-06-20T00:00:00,7.8,0.95,,76.0,65.0,
IN,18,Allen,003,2011-06-21T00:00:00,10.7,0.0,,89.0,70.0,
IN,18,Allen,003,2011-06-22T00:00:00,16.8,0.0,,83.0,65.0,
IN,18,Allen,003,2011-06-23T00:00:00,14.3,0.02,,73.0,62.0,
IN,18,Allen,003,2011-06-24T00:00:00,10.1,0.01,,68.0,62.0,
IN,18,Allen,003,2011-06-25T00:00:00,5.1,0.0,,81.0,62.0,
IN,18,Allen,003,2011-06-26T00:00:00,4.9,0.0,,83.0,64.0,
IN,18,Allen,003,2011-06-27T00:00:00,10.3,0.0,,84.0,62.0,
IN,18,Allen,003,2011-06-28T00:00:00,9.6,0.0,,80.0,61.0,
IN,18,Allen,003,2011-06-29T00:00:00,4.3,0.0,,83.0,56.0,
IN,18,Allen,003,2011-06-30T00:00:00,3.8,0.0,,88.0,58.0,
IN,18,Allen,003,2011-07-01T00:00:00,4.7,0.0,,79.0,66.0,
IN,18,Allen,003,2011-07-02T00:00:00,9.2,0.01,,95.0,68.0,
IN,18,Allen,003,2011-07-03T00:00:00,5.6,0.0,,90.0,69.0,
IN,18,Allen,003,2011-07-04T00:00:00,5.4,0.0,,87.0,68.0,
IN,18,Allen,003,2011-07-05T00:00:00,2.5,0.0,,91.0,60.0,
IN,18,Allen,003,2011-07-06T00:00:00,6.3,0.0,,92.0,67.0,
IN,18,Allen,003,2011-07-07T00:00:00,4.3,0.0,,87.0,65.0,
IN,18,Allen,003,2011-07-08T00:00:00,6.3,0.39,,88.0,67.0,
IN,18,Allen,003,2011-07-09T00:00:00,2.9,0.0,,91.0,62.0,
IN,18,Allen,003,2011-07-10T00:00:00,4.7,0.0,,92.0,67.0,
IN,18,Allen,003,2011-07-11T00:00:00,5.8,0.22,,90.0,71.0,
IN,18,Allen,003,2011-07-12T00:00:00,5.8,0.0,,90.0,71.0,
IN,18,Allen,003,2011-07-13T00:00:00,8.1,0.0,,83.0,65.0,
IN,18,Allen,003,2011-07-14T00:00:00,7.8,0.0,,84.0,59.0,
IN,18,Allen,003,2011-07-15T00:00:00,6.9,0.0,,88.0,64.0,
IN,18,Allen,003,2011-07-16T00:00:00,2.2,0.0,,91.0,65.0,
IN,18,Allen,003,2011-07-17T00:00:00,4.0,0.0,,94.0,68.0,
IN,18,Allen,003,2011-07-18T00:00:00,9.2,0.0,,94.0,75.0,
IN,18,Allen,003,2011-07-19T00:00:00,5.8,0.14,,95.0,75.0,
IN,18,Allen,003,2011-07-20T00:00:00,7.2,0.0,,98.0,73.0,
IN,18,Allen,003,2011-07-21T00:00:00,8.9,0.0,,100.0,76.0,
IN,18,Allen,003,2011-07-22T00:00:00,6.5,0.12,,97.0,74.0,
IN,18,Allen,003,2011-07-23T00:00:00,5.4,0.07,,94.0,75.0,
IN,18,Allen,003,2011-07-24T00:00:00,5.1,0.0,,87.0,72.0,
IN,18,Allen,003,2011-07-25T00:00:00,5.1,0.0,,92.0,68.0,
IN,18,Allen,003,2011-07-26T00:00:00,5.8,0.0,,91.0,64.0,
IN,18,Allen,003,2011-07-27T00:00:00,5.6,0.0,,91.0,67.0,
IN,18,Allen,003,2011-07-28T00:00:00,8.5,0.0,,95.0,78.0,
IN,18,Allen,003,2011-07-29T00:00:00,5.4,0.03,,85.0,73.0,
IN,18,Allen,003,2011-07-30T00:00:00,2.5,0.0,,94.0,67.0,
IN,18,Allen,003,2011-07-31T00:00:00,3.4,0.0,,95.0,67.0,
IN,18,Allen,003,2011-08-01T00:00:00,6.5,0.0,,93.0,66.0,
IN,18,Allen,003,2011-08-02T00:00:00,5.8,0.0,,94.0,72.0,
IN,18,Allen,003,2011-08-03T00:00:00,8.1,0.31,,90.0,71.0,
IN,18,Allen,003,2011-08-04T00:00:00,5.1,0.0,,86.0,65.0,
IN,18,Allen,003,2011-08-05T00:00:00,3.1,0.0,,91.0,68.0,
IN,18,Allen,003,2011-08-06T00:00:00,4.7,0.03,,91.0,69.0,
IN,18,Allen,003,2011-08-07T00:00:00,5.1,0.14,,89.0,68.0,
IN,18,Allen,003,2011-08-08T00:00:00,4.7,0.44,,87.0,66.0,
IN,18,Allen,003,2011-08-09T00:00:00,9.2,0.69,,85.0,64.0,
IN,18,Allen,003,2011-08-10T00:00:00,8.1,0.0,,78.0,55.0,
IN,18,Allen,003,2011-08-11T00:00:00,2.7,0.0,,81.0,52.0,
IN,18,Allen,003,2011-08-12T00:00:00,3.4,0.0,,81.0,55.0,
IN,18,Allen,003,2011-08-13T00:00:00,5.6,0.66,,86.0,62.0,
IN,18,Allen,003,2011-08-14T00:00:00,6.7,0.05,,77.0,61.0,
IN,18,Allen,003,2011-08-15T00:00:00,6.0,0.0,,81.0,61.0,
IN,18,Allen,003,2011-08-16T00:00:00,2.0,0.0,,83.0,55.0,
IN,18,Allen,003,2011-08-17T00:00:00,2.9,0.0,,84.0,57.0,
IN,18,Allen,003,2011-08-18T00:00:00,3.8,0.0,,88.0,62.0,
IN,18,Allen,003,2011-08-19T00:00:00,2.5,0.0,,89.0,62.0,
IN,18,Allen,003,2011-08-20T00:00:00,3.1,0.1,,80.0,63.0,
IN,18,Allen,003,2011-08-21T00:00:00,4.7,0.09,,82.0,62.0,
IN,18,Allen,003,2011-08-22T00:00:00,4.3,0.0,,80.0,53.0,
IN,18,Allen,003,2011-08-23T00:00:00,6.3,0.0,,83.0,56.0,
IN,18,Allen,003,2011-08-24T00:00:00,13.2,0.84,,92.0,68.0,
IN,18,Allen,003,2011-08-25T00:00:00,6.3,0.0,,83.0,64.0,
IN,18,Allen,003,2011-08-26T00:00:00,2.9,0.0,,83.0,60.0,
IN,18,Allen,003,2011-08-27T00:00:00,5.1,0.0,,86.0,58.0,
IN,18,Allen,003,2011-08-28T00:00:00,7.8,0.0,,81.0,59.0,
IN,18,Allen,003,2011-08-29T00:00:00,3.1,0.0,,79.0,53.0,
IN,18,Allen,003,2011-08-30T00:00:00,3.8,0.0,,79.0,50.0,
IN,18,Allen,003,2011-08-31T00:00:00,5.8,0.02,,87.0,61.0,
IN,18,Allen,003,2011-09-01T00:00:00,6.9,0.07,,93.0,70.0,
IN,18,Allen,003,2011-09-02T00:00:00,6.7,0.0,,96.0,70.0,
IN,18,Allen,003,2011-09-03T00:00:00,7.6,0.0,,95.0,66.0,
IN,18,Allen,003,2011-09-04T00:00:00,6.5,0.04,,76.0,58.0,
IN,18,Allen,003,2011-09-05T00:00:00,9.8,0.0,,66.0,52.0,
IN,18,Allen,003,2011-09-06T00:00:00,13.9,0.0,,70.0,49.0,
IN,18,Allen,003,2011-09-07T00:00:00,11.6,0.53,,60.0,54.0,
IN,18,Allen,003,2011-09-08T00:00:00,9.4,0.3,,65.0,57.0,
IN,18,Allen,003,2011-09-09T00:00:00,2.7,0.0,,72.0,57.0,
IN,18,Allen,003,2011-09-10T00:00:00,2.0,0.0,,78.0,55.0,
IN,18,Allen,003,2011-09-11T00:00:00,2.2,0.06,,79.0,60.0,
IN,18,Allen,003,2011-09-12T00:00:00,6.7,0.0,,83.0,58.0,
IN,18,Allen,003,2011-09-13T00:00:00,11.0,0.0,,84.0,56.0,
IN,18,Allen,003,2011-09-14T00:00:00,6.0,0.15,,72.0,46.0,
IN,18,Allen,003,2011-09-15T00:00:00,6.7,0.0,,63.0,40.0,
IN,18,Allen,003,2011-09-16T00:00:00,6.0,0.0,,61.0,40.0,
IN,18,Allen,003,2011-09-17T00:00:00,9.2,0.0,,69.0,49.0,
IN,18,Allen,003,2011-09-18T00:00:00,7.4,0.0,,76.0,44.0,
IN,18,Allen,003,2011-09-19T00:00:00,7.4,0.9,,70.0,61.0,
IN,18,Allen,003,2011-09-20T00:00:00,3.1,0.0,,75.0,51.0,
IN,18,Allen,003,2011-09-21T00:00:00,6.3,0.0,,79.0,53.0,
IN,18,Allen,003,2011-09-22T00:00:00,4.9,0.2,,71.0,48.0,
IN,18,Allen,003,2011-09-23T00:00:00,2.0,0.04,,67.0,46.0,
IN,18,Allen,003,2011-09-24T00:00:00,4.7,0.23,,62.0,44.0,
IN,18,Allen,003,2011-09-25T00:00:00,5.8,0.54,,61.0,52.0,
IN,18,Allen,003,2011-09-26T00:00:00,12.1,0.64,,69.0,50.0,
IN,18,Allen,003,2011-09-27T00:00:00,9.2,0.46,,64.0,51.0,
IN,18,Allen,003,2011-09-28T00:00:00,7.6,0.27,,62.0,52.0,
IN,18,Allen,003,2011-09-29T00:00:00,10.1,0.26,,70.0,52.0,
IN,18,Allen,003,2011-09-30T00:00:00,15.4,0.07,,57.0,43.0,
IN,18,Allen,003,2011-10-01T00:00:00,10.5,0.0,,57.0,40.0,
IN,18,Allen,003,2011-10-02T00:00:00,7.8,0.0,,63.0,35.0,
IN,18,Allen,003,2011-10-03T00:00:00,6.3,0.0,,71.0,40.0,
IN,18,Allen,003,2011-10-04T00:00:00,1.1,0.0,,76.0,41.0,
IN,18,Allen,003,2011-10-05T00:00:00,1.1,0.0,,81.0,43.0,
IN,18,Allen,003,2011-10-06T00:00:00,2.0,0.0,,81.0,46.0,
IN,18,Allen,003,2011-10-07T00:00:00,3.6,0.0,,81.0,48.0,
IN,18,Allen,003,2011-10-08T00:00:00,3.4,0.0,,83.0,50.0,
IN,18,Allen,003,2011-10-09T00:00:00,3.1,0.0,,80.0,48.0,
IN,18,Allen,003,2011-10-10T00:00:00,5.1,0.0,,79.0,51.0,
IN,18,Allen,003,2011-10-11T00:00:00,4.3,0.0,,78.0,47.0,
IN,18,Allen,003,2011-10-12T00:00:00,4.3,0.0,,71.0,50.0,
IN,18,Allen,003,2011-10-13T00:00:00,5.6,0.27,,64.0,47.0,
IN,18,Allen,003,2011-10-14T00:00:00,15.7,0.02,,63.0,50.0,
IN,18,Allen,003,2011-10-15T00:00:00,16.3,0.0,,63.0,46.0,
IN,18,Allen,003,2011-10-16T00:00:00,8.7,0.0,,65.0,46.0,
IN,18,Allen,003,2011-10-17T00:00:00,11.6,0.0,,64.0,41.0,
IN,18,Allen,003,2011-10-18T00:00:00,5.6,0.27,,51.0,45.0,
IN,18,Allen,003,2011-10-19T00:00:00,11.9,2.19,,49.0,44.0,
IN,18,Allen,003,2011-10-20T00:00:00,13.9,0.58,,48.0,42.0,
IN,18,Allen,003,2011-10-21T00:00:00,5.8,0.0,,53.0,34.0,
IN,18,Allen,003,2011-10-22T00:00:00,4.3,0.0,,62.0,31.0,
IN,18,Allen,003,2011-10-23T00:00:00,6.7,0.0,,67.0,39.0,
IN,18,Allen,003,2011-10-24T00:00:00,7.6,0.22,,63.0,40.0,
IN,18,Allen,003,2011-10-25T00:00:00,10.3,0.0,,71.0,37.0,
